"node_id","inn","name","note","type","type_description","address","latitude","longitude","is_contracted","is_built","plan_2022","node_distance","cost"
"УС18","1326147850","ГБПОУ РМ ""САРАНСКОЕ МУЗЫКАЛЬНОЕ УЧИЛИЩЕ ИМЕНИ Л.П. КИРЮКОВА""","","ПВ ОГВ","Прочее","г. Саранск Ул. ГАГАРИНА 108","54.172019","45.153414","нет","нет","","300","75000"
"УС18","1326192363","ФКУ ""ГБ МСЭ по Республике Мордовия"" Минтруда России (адрес 1)","","Прочее","","г. Саранск Ул. М.РАСКОВОЙ 10","54.176467","45.148652","да","да","","0","0"
"УС18","1326193134","ГКУ РМ ""УПС""","","ПВ ОГВ","Прочее","г. Саранск Ул. ФУРМАНОВА 15","54.177058","45.150386","нет","да","да","0","0"
"УС18","1326193222","ГКУ РМ ""СУГЗ""","","ПВ ОГВ","Прочее","г. Саранск Ул. М.РАСКОВОЙ 2","54.176088","45.148940","да","да","","0","0"
"УС18","1326212411","МБУДО ""ДШИ № 1""","","ПВ ОМСУ","Школы","г. Саранск Ул. О.КОШЕВОГО 9","54.175724","45.144718","нет","нет","","120","30000"
"УС18","1326220469","МАДОУ ""ДЕТСКИЙ САД №59""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 50 ЛЕТ ОКТЯБРЯ 23","54.175118","45.141466","нет","нет","","240","60000"
"УС18","1326220606","МАДОУ ""ДЕТСКИЙ САД №47""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. МАРИНИНА 34А","54.176878","45.168990","нет","нет","","780","195000"
"УС18","1326233740","ГКУ РМ ""СЛУЖБА ЗАКАЗЧИКА” (112-РЦОВ Саранск)","VLAN ГУП","ПВ ОГВ","Прочее","г. Саранск Ул. ЛАЗО 5А","54.176035","45.149946","да","да","","0","0"
"УС18","1326233740","ГКУ РМ ""СЛУЖБА ЗАКАЗЧИКА” (112-ДДС 01 Саранск)","VLAN ГУП","ПВ ОГВ","Прочее","г. Саранск Ул. ФУРМАНОВА 15","54.177058","45.150386","да","да","","0","0"
"УС18","1328160293","ГБУЗ РМ ""РОДИЛЬНЫЙ ДОМ” (Женская консультация №2)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. М.РАСКОВОЙ 10","54.176467","45.148652","нет","да","","0","0"
"УС20","1325022400","МП ГОРОДСКОГО ОКРУГА САРАНСК ""САРАНСКОЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО""","","ПВ ОМСУ","Прочее","г. Саранск Пер.. ДАЧНЫЙ 2","54.188586","45.164759","нет","нет","","250","62500"
"УС20","1325026571","МП ГОРОДСКОГО ОКРУГА САРАНСК ""ЗЕЛЕНОЕ ХОЗЯЙСТВО""","","ПВ ОМСУ","Прочее","г. Саранск Ул. ГОНЧАРОВА 80","54.185183","45.136310","нет","нет","","830","207500"
"УС20","1326024898","ГБУЗ РМ ""РЕСПУБЛИКАНСКАЯ ОФТАЛЬМОЛОГИЧЕСКАЯ БОЛЬНИЦА""","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ТИТОВА 28","54.188555","45.159684","нет","нет","","560","140000"
"УС20","1326045760","ГБУЗ РМ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР” (отделение 2)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ЛЕСНАЯ 2","54.19063","45.148742","нет","да","","0","0"
"УС20","1326048169","МОУ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №18""","","ПВ ОМСУ","Школы","г. Саранск Ул. ГАГАРИНА 13","54.18876","45.15698","нет","нет","","100","25000"
"УС20","1326135301","МДОУ ""ДЕТСКИЙ САД №22""","","ПВ ОМСУ","Дет. сады","г. Саранск Пер.. ДАЧНЫЙ 7А","54.189456","45.163268","нет","нет","","470","117500"
"УС20","1326135333","ГКУЗ РМ ""РМЦ МР ""РЕЗЕРВ"" МИНЗДРАВА РМ""","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ТИТОВА 28А","54.188133","45.159513","нет","нет","","700","175000"
"УС20","1326135615","ГБУЗ РМ ""МОРДОВСКАЯ РЕСПУБЛИКАНСКАЯ СТАНЦИЯ ПЕРЕЛИВАНИЯ КРОВИ""","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ДАЛЬНЯЯ 3А","54.188671","45.153602","нет","да","","0","0"
"УС20","1326138006","МУ ""ТПМПК""","","ПВ ОМСУ","Прочее","г. Саранск Ул. Н.ЭРКАЯ 16","54.215773","45.111318","нет","нет","","230","57500"
"УС20","1326147868","МДОУ ""ДЕТСКИЙ САД №124""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ЛЕСНАЯ 15","54.190125","45.157177","нет","нет","","140","35000"
"УС20","1326193381","Управление Роспотребнадзора по Республике Мордовия","","Прочее","","г. Саранск Ул. ДАЛЬНЯЯ 7","54.18811396021110","45.15338273547200","нет","да","да","0","0"
"УС20","1326194787","МИНЛЕСХОЗ РМ","","ОГВ","","г. Саранск Пер.. ЧЕРНЫШЕВСКОГО 10","54.19811","45.139561","да","да","","0","0"
"УС20","1326229736","МАДОУ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД №14""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ПОЛЕЖАЕВА 115а","54.191157","45.173886","нет","нет","","430","107500"
"УС20","1326250470","ГКУ РМ ""ЛЕСОХОТОХРАНА""","","ПВ ОГВ","Прочее","г. Саранск Пер.. ЧЕРНЫШЕВСКОГО 10","54.19811","45.139561","нет","да","да","0","0"
"УС20","1326961097","НО ""РЕСПУБЛИКАНСКИЙ ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ЛЕСНАЯ 6","54.189867","45.154447","нет","нет","","250","62500"
"УС20","1327027002","ГАУ РМ ""СШОР ПО ЛЕГКОЙ АТЛЕТИКЕ""","","ПВ ОГВ","Спорт","г. Саранск Ул. ПОБЕДЫ  3А","54.208938","45.126141","нет","нет","да","250","62500"
"УС20","1327049341","МОУ ""СРЕДНЯЯ ШКОЛА № 41""","","ПВ ОМСУ","Школы","г. Саранск Ул. Н.ЭРКАЯ 16","54.215773","45.111318","нет","нет","","1750","437500"
"УС20","1327049359","МОУ ""СРЕДНЯЯ ШКОЛА № 38""","","ПВ ОМСУ","Школы","г. Саранск Ул. МИРОНОВА 8","54.21244","45.112082","нет","нет","","150","37500"
"УС20","1327049447","МДОУ ""ДЕТСКИЙ САД №122""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. Н.ЭРКАЯ 44","54.210534","45.109576","нет","нет","","370","92500"
"УС20","1327049493","МОУ ""ЛИЦЕЙ №31""","","ПВ ОМСУ","Школы","г. Саранск Ул. МЕТАЛЛУРГОВ 2","54.216699","45.126006","нет","нет","","550","137500"
"УС20","1327149160","МДОУ ""ДЕТСКИЙ САД №20""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. МИРОНОВА 7","54.214756","45.111274","нет","нет","","100","25000"
"УС20","1327149240","ГКУСО РМ ""РЕСПУБЛИКАНСКИЙ СОЦИАЛЬНЫЙ ПРИЮТ ДЛЯ ДЕТЕЙ И ПОДРОСТКОВ ""НАДЕЖДА""","","ПВ ОГВ","Прочее","г. Саранск Ул. Н.ЭРКАЯ 30","54.214562","45.109073","нет","нет","","800","200000"
"УС20","1327150101","ГБУ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ РМ ""САРАНСКИЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПОБЕДЫ 4","54.207311","45.120481","да","да","","0","0"
"УС20","1327150133","МУ ДО ""ЦЕНТР ЭСТЕТИЧЕСКОГО ВОСПИТАНИЯ ДЕТЕЙ""","","ПВ ОМСУ","Прочее","г. Саранск Ул. МИРОНОВА 10а","54.213108","45.111426","нет","нет","","100","25000"
"УС20","1328048580","ГБОУ РМ ДЛЯ ДЕТЕЙ-СИРОТ И ДЕТЕЙ, ОСТАВШИХСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ ""ЯЛГИНСКИЙ ДЕТСКИЙ ДОМ-ШКОЛА""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПИОНЕРСКАЯ 45","54.120980","45.120993","нет","нет","","6000","1500000"
"УС20","1328159033","ГКУ РМ ""ЦБ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ, ПОДВЕДОМСТВЕННЫХ МО РМ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ТРАНСПОРТНАЯ 19","54.159832","45.146559","нет","нет","","400","100000"
"УС20","1328165397","ГБУ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ РМ ""ЦЕНТР НЕПРЕРЫВНОГО ПОВЫШЕНИЯ ПРОФЕССИОНАЛЬНОГО МАСТЕРСТВА ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ-""ПЕДАГОГ 13.РУ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ТРАНСПОРТНАЯ 19","54.159832","45.146559","нет","нет","","400","100000"
"УС20","1328169673","МБУДО ""ДШИ № 7""","","ПВ ОМСУ","Школы","г. Саранск Ул. ПИОНЕРСКАЯ 41а","54.127513","45.128279","нет","нет","","180","45000"
"УС20","1328169680","МБУДО ""ДШИ № 8""","","ПВ ОМСУ","Школы","г. Саранск Ул. ОКТЯБРЬСКАЯ 29","54.148111","45.1545","нет","нет","","210","52500"
"УС24","1327017364","ООО ""ЮРИДИЧЕСКОЕ СОПРОВОЖДЕНИЕ”","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС24","1327021762","ООО ""Рекламная Компания""","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС24","1327028101","ООО ""ТОРГОВО-МОНТАЖНАЯ ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ “СЕНАТ""","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС24","1328009380","ФБУ ""Мордовский ЦСМ""","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС24","5262130969","ПУМТУ Росстандарта","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС24","7709018297","Мордовский ЦНТИ - филиал ФГБУ «РЭА» Минэнерго России","","Прочее","","г. Саранск Ул. А.НЕВСКОГО 64","54.17008003578470","45.15947409525340","да","да","да","0","0"
"УС28","1325126382","МП ГОРОДСКОГО ОКРУГА САРАНСК ""ГОРСВЕТ""","","ПВ ОМСУ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 133","54.218842","45.182501","нет","нет","да","360","90000"
"УС28","1326028980","РЕСПУБЛИКАНСКАЯ ВЕТЕРИНАРНАЯ СЛУЖБА РМ","","ОГВ","","г. Саранск Ул. ПРОЛЕТАРСКАЯ 139А","54.222916","45.184693","да","да","","0","0"
"УС28","1326136457","ГБОУ РМ ""САРАНСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ДЛЯ ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ""","","ПВ ОГВ","Прочее","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 111","54.222100","45.127740","нет","нет","","650","162500"
"УС28","1326136947","ГБУЗ РМ ""ДЕТСКАЯ ПОЛИКЛИНИКА №1” (отделение 3)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ЭНЕРГЕТИЧЕСКАЯ 22","54.216194","45.190747","нет","нет","","900","225000"
"УС28","1326137066","ГБУЗ РМ ""ДЕТСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА” (отделение 2)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ВОИНОВА 33","54.218663","45.113142","нет","нет","","1000","250000"
"УС28","1326188021","ГКУРМ ""Мордовская РАСС""","","ПВ ОГВ","Прочее","г. Саранск Ул. ЛОДЫГИНА 6А","54.219542","45.163025","нет","да","да","0","0"
"УС28","1326200945","ГБУ РМ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО БОКСУ ИМЕНИ ОЛЕГА МАСКАЕВА""","","ПВ ОГВ","Спорт","г. Саранск Ул. КОВАЛЕНКО 38Б","54.211445","45.124443","нет","нет","","610","152500"
"УС28","1326209761","ГКУ ""СОЦЗАЩИТА НАСЕЛЕНИЯ ПО Г.О. САРАНСК""","","ПВ ОГВ","Прочее","г. Саранск Ул. ВОИНОВА 29","54.2185","45.114481","нет","нет","","150","37500"
"УС28","1326210855","ООО ""ЦНТИ ""Техэксперт""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1326211344","ГБУ РМ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ФИГУРНОМУ КАТАНИЮ НА КОНЬКАХ""","","ПВ ОГВ","Спорт","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 2/3","54.219521","45.140163","да","нет","","320","80000"
"УС28","1326211834","АУ ""ТЕХНОПАРК - МОРДОВИЯ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1326219230","ООО ""Новые Решения""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1326233740","ГКУ РМ ""СЛУЖБА ЗАКАЗЧИКА” (112-Служба газа №2 Саранск)","LTE","ПВ ОГВ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 123","54.216394","45.182124","да","нет","","?","?"
"УС28","1326251749","ГАУЗ РМ ""МОРДОВСКАЯ РЕСПУБЛИКАНСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА” (отделение 3)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ВЕСЕЛОВСКОГО 56А","54.223548","45.132806","нет","нет","","500","125000"
"УС28","1327007790","ГБУ РМ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ПО ГОРОДСКОМУ ОКРУГУ САРАНСК""","","ПВ ОГВ","Прочее","г. Саранск Ул. ВЕСЕЛОВСКОГО 16","54.223043","45.145508","да","да","","0","0"
"УС28","1327007790","ГБУ РМ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ПО ГОРОДСКОМУ ОКРУГУ САРАНСК""","","ПВ ОГВ","Прочее","г. Саранск Ул. ВОИНОВА 29","54.218500","45.114481","нет","нет","","500","125000"
"УС28","1327009268","ГКУ РМ ""ЦБ ОРГАНИЗАЦИЙ ВЕТЕРИНАРИИ, ПОДВЕДОМСТВЕННЫХ РЕСПУБЛИКАНСКОЙ ВЕТСЛУЖБЕ РМ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 139А","54.222916","45.184693","нет","да","да","0","0"
"УС28","1327013088","ООО ""Мир Климата""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327014331","МАОУ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 10""","","ПВ ОМСУ","Школы","г. Саранск Ул. СОЛНЕЧНАЯ 27","54.231759","45.14214","нет","нет","","230","57500"
"УС28","1327015600","ООО ""ЦЕНТР НАНОТЕХНОЛОГИЙ И НАНОМАТЕРИАЛОВ РЕСПУБЛИКИ МОРДОВИЯ”","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327017727","МАДОУ ""ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД № 6""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. СОЛНЕЧНАЯ 11","54.230527","45.147862","нет","нет","","190","47500"
"УС28","1327020374","ООО ""ТЕХНОЛОГИЧЕСКАЯ КОМПАНИЯ “ЖНФ""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327021850","ООО ""ТК ""Печатные Технологии""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327023093","ГБУЗ РМ ""ПОЛИКЛИНИКА № 2” (отделение №1)","","ПВ ОГВ","ЛПУ","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 6","54.219832","45.130318","нет","да","","0","0"
"УС28","1327023093","ГБУЗ РМ ""ПОЛИКЛИНИКА № 2” (отделение №3)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ПУШКИНА 44А","54.229091","45.125458","нет","нет","","950","237500"
"УС28","1327023400","ООО ""ТЕХНОЛОГИИ ИННОВАЦИОННЫХ КЛИНИНГОВЫХ РЕШЕНИЙ”","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327024080","ООО ""Лембе""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327024964","ООО ""ЦЕНТР СЕРТИФИКАЦИИ ЭЛЕКТРИЧЕСКИХ ЛАМП И СВЕТОТЕХНИЧЕСКИХ ИЗДЕЛИЙ”","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327025407","ООО “ЭЛСИК""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327025478","ООО ""НИИИС имени А. Н. Лодыгина""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327028133","ООО ""ТК ""Функциональные Аддитивы""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327029120","ООО ""ПЦ ""Элементпро""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327031009","ООО ""Принтосенс""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327031400","ООО ""Ризо-с""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327031707","ООО ""Гринбокс""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1327033084","ГБУЗ РМ ""МОРДОВСКАЯ РЕСПУБЛИКАНСКАЯ ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА” (Перинатальный центр)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. ПОБЕДЫ 14/3","54.206548","45.113474","нет","нет","","90","22500"
"УС28","1327036367","ГБУ ""Мордовская Республиканская СББЖ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 139А","54.222916","45.184693","да","да","","0","0"
"УС28","1327039551","ГУП РМ ""МЕДТЕХНИКА""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 137","54.223327","45.182384","нет","нет","","100","25000"
"УС28","1327046118","МБУК ""ДОМ КУЛЬТУРЫ ""ЛУЧ""","","ПВ ОМСУ","Прочее","г. Саранск Ул. ВЕСЕЛОВСКОГО 40А","54.225285","45.136247","нет","нет","","330","82500"
"УС28","1327047880","ГАПОУ РМ ""САМТ""","","ПВ ОГВ","Прочее","г. Саранск Ул. СОЛНЕЧНАЯ 25","54.231375","45.144026","нет","нет","","780","195000"
"УС28","1327048066","МДОУ ""ДЕТСКИЙ САД №68""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ВЕСЕЛОВСКОГО 46","54.223548","45.136148","нет","нет","","240","60000"
"УС28","1327048073","МАДОУ ""ДЕТСКИЙ САД №18""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ВЕСЕЛОВСКОГО 55","54.223438","45.122646","нет","нет","","230","57500"
"УС28","1327048073","МАДОУ ""ДЕТСКИЙ САД №18""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ЕСЕНИНА 5","54.225696","45.124101","нет","нет","","720","180000"
"УС28","1327048080","МДОУ ""ДЕТСКИЙ САД №78""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ПУШКИНА 50","54.228159","45.122107","нет","нет","","480","120000"
"УС28","1327049366","МДОУ ""ДЕТСКИЙ САД № 121""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. КОВАЛЕНКО 55А","54.210871","45.114624","нет","нет","","330","82500"
"УС28","1327049373","МОУ ""СРЕДНЯЯ ШКОЛА №37""","","ПВ ОМСУ","Школы","г. Саранск Ул. КОВАЛЕНКО 38А","54.212435","45.123527","нет","нет","","140","35000"
"УС28","1327049398","МОУ ""ГИМНАЗИЯ №29""","","ПВ ОМСУ","Школы","г. Саранск Ул. ЕСЕНИНА 14А","54.224401","45.119861","нет","нет","","210","52500"
"УС28","1327049415","МОУ ""ЛИЦЕЙ № 25 ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА В.Ф.МАРГЕЛОВА""","","ПВ ОМСУ","Школы","г. Саранск Ул. ПУШКИНА 22","54.229543","45.135277","нет","нет","","620","155000"
"УС28","1327049422","МДОУ ""ДЕТСКИЙ САД №91""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 31","54.222222","45.141879","нет","нет","","180","45000"
"УС28","1327049430","МОУ ""СРЕДНЯЯ ШКОЛА № 1""","","ПВ ОМСУ","Школы","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 101","54.223074","45.130515","нет","нет","","320","80000"
"УС28","1327049454","МОУ ""СРЕДНЯЯ ШКОЛА № 27""","","ПВ ОМСУ","Школы","г. Саранск Ул. ВЕСЕЛОВСКОГО 39","54.226806","45.125269","нет","нет","","200","50000"
"УС28","1327049461","МДОУ ""ДЕТСКИЙ САД №86""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ВЕСЕЛОВСКОГО 29","54.22848","45.13207","нет","нет","","300","75000"
"УС28","1327049479","МДОУ ""ДЕТСКИЙ САД №103""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. КОВАЛЕНКО 62","54.210713","45.122808","нет","нет","","160","40000"
"УС28","1327049486","МОУ ""СРЕДНЯЯ ШКОЛА №5""","","ПВ ОМСУ","Школы","г. Саранск Ул. ВЕСЕЛОВСКОГО 16А","54.223269","45.143325","нет","нет","","200","50000"
"УС28","1327049510","МДОУ ""ДЕТСКИЙ САД №98""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 24","54.221","45.118173","нет","нет","","100","25000"
"УС28","1327149177","МАДОУ ""ДЕТСКИЙ САД №89""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 12","54.219295","45.124847","нет","нет","","470","117500"
"УС28","1327149410","МОУ ""СРЕДНЯЯ ШКОЛА №35""","","ПВ ОМСУ","Школы","г. Саранск Ул. КОВАЛЕНКО 21","54.219263","45.116385","нет","нет","","200","50000"
"УС28","1327149924","ГАУ ДПО РМ ""МРУКК""","","ПВ ОГВ","Прочее","г. Саранск Ш. ЛЯМБИРСКОЕ 10А","54.230369","45.153728","нет","нет","","1400","350000"
"УС28","1327150197","МАДОУ ""ДЕТСКИЙ САД №42""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 23","54.221932","45.144152","нет","нет","","550","137500"
"УС28","1327150415","МАДОУ ""ДЕТСКИЙ САД № 104""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. КОВАЛЕНКО 10А","54.216673","45.12173","нет","нет","","320","80000"
"УС28","1327152691","МДОУ ""ДЕТСКИЙ САД №79""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ПУШКИНА 6","54.226827","45.141744","нет","нет","","320","80000"
"УС28","1327152701","МАДОУ ""ЦРР - ДЕТСКИЙ САД № 58""","","ПВ ОМСУ","Дет. сады","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 99","54.221974","45.130866","нет","нет","","220","55000"
"УС28","1327153014","ГБУЗ РМ ""ДЕТСКАЯ ПОЛИКЛИНИКА №3""","","ПВ ОГВ","ЛПУ","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 6А","54.219926","45.132402","нет","да","","0","0"
"УС28","1327153575","ГБПОУ РМ ""САРАНСКИЙ СТРОИТЕЛЬНЫЙ ТЕХНИКУМ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ВЕСЕЛОВСКОГО 3","54.225143","45.140756","нет","нет","","450","112500"
"УС28","1327154434","МП ГОРОДСКОГО ОКРУГА САРАНСК ""ГОРЭЛЕКТРОТРАНС""","","ПВ ОМСУ","Прочее","г. Саранск Ул. ЛОДЫГИНА 4","54.217573","45.163439","нет","нет","","500","125000"
"УС28","1327155685","МБУДО ""ДМШ № 4 ИМ. Л. ВОИНОВА""","","ПВ ОМСУ","Школы","г. Саранск Пр. 60 ЛЕТ ОКТЯБРЯ 12А","54.218947","45.123886","нет","нет","","100","25000"
"УС28","1327155692","МБУДО ""ДХШ № 2""","","ПВ ОМСУ","Школы","г. Саранск Ул. ВЕСЕЛОВСКОГО 38Б","54.223022","45.1379","нет","нет","","200","50000"
"УС28","1327157234","ГБУ ""МОРДОВСКАЯ РЕСПУБЛИКАНСКАЯ ВЕТЕРИНАРНАЯ ЛАБОРАТОРИЯ""","","ПВ ОГВ","Прочее","г. Саранск Ул. ПРОЛЕТАРСКАЯ 139","54.223222","45.183965","нет","нет","","100","25000"
"УС28","1328013115","АНО “НАРОДНОЕ ТЕЛЕВИДЕНИЕ МОРДОВИИ""","","Прочее","","г. Саранск Ул. ЛОДЫГИНА 3","54.222390","45.159486","да","да","да","0","0"
"УС28","1328049295","МОУ ""СРЕДНЯЯ ШКОЛА №3""","","ПВ ОМСУ","Школы","г. Саранск Ул. ЭНЕРГЕТИЧЕСКАЯ 10а","54.215151","45.194781","нет","нет","","1400","350000"
"УС28","1328159499","ГБУЗ РМ ""РЕСПУБЛИКАНСКИЙ ДЕТСКИЙ САНАТОРИЙ ""ЛЕСНАЯ СКАЗКА""","","ПВ ОГВ","ЛПУ","г. Саранск Ш. ЛЯМБИРСКОЕ 4","54.218410","45.152533","нет","нет","","1300","325000"
"УС28","1328159555","МДОУ ""ДЕТСКИЙ САД № 81""","","ПВ ОМСУ","Дет. сады","г. Саранск Ул. ВАКЕЕВА 1","54.217678","45.197790","нет","нет","","560","140000"
"УС28","1328160293","ГБУЗ РМ ""РОДИЛЬНЫЙ ДОМ” (Женская консультация №3)","","ПВ ОГВ","ЛПУ","г. Саранск Ул. КОВАЛЕНКО 40","54.211508","45.122781","нет","нет","","400","100000"
